Company Rate,Company Name,Title,Location,Salary,Staus,Post Date,Job Link
4.0,Saint Lukes,Medical Lab Scientist I,"Kansas City, MO",,,26/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1919&ao=1136006&s=58&guid=00000178a48eeafb8503f8368b282851&src=GD_JOB_AD&t=SR&vt=w&cs=1_b8145111&cb=1617668533425&jobListingId=4014585387
4.7,BERG LLC,Scientist I/II - Neurology - Biosystems,"Framingham, MA",,,26/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1920&ao=926135&s=58&guid=00000178a48eeafb8503f8368b282851&src=GD_JOB_AD&t=SR&vt=w&cs=1_793a268e&cb=1617668533425&jobListingId=3582438597
4.2,AstraZeneca,Scientist I/II - Cell Therapy - Stem Cells - BPD,"Gaithersburg, MD",$54K - $111K (Glassdoor est.),,01/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1921&ao=37049&s=58&guid=00000178a48eeafb8503f8368b282851&src=GD_JOB_AD&t=SR&vt=w&cs=1_e71804ef&cb=1617668533426&jobListingId=3816268375
5.0,"Nkarta, Inc.",NK Bio/Platform Discovery - Scientist I/II,"South San Francisco, CA",,New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1922&ao=1136006&s=58&guid=00000178a48eeafb8503f8368b282851&src=GD_JOB_AD&t=SR&vt=w&cs=1_01de1121&cb=1617668533426&jobListingId=3817792064
3.7,LumiraDx UK Ltd,Scientist 1 Reagents (Scion House),"Stirling, NJ",$65K - $132K (Glassdoor est.),,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1923&ao=66506&s=58&guid=00000178a48eeafb8503f8368b282851&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5d4e693a&cb=1617668533426&jobListingId=4029738583
3.6,AECOM,Entry-Level Geologist/Environmental Scientist/Engineer,"Charlotte, NC",$30K - $46K (Glassdoor est.),Hot,10/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1924&ao=1091461&s=58&guid=00000178a48eeafb8503f8368b282851&src=GD_JOB_AD&t=SR&vt=w&cs=1_163727f2&cb=1617668533426&jobListingId=4027580773
3.6,"Tyson Foods, Inc.",Food Scientist I- Nutrition,"Springdale, AR",$37K - $62K (Glassdoor est.),Hiring Surge,18/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1925&ao=1136006&s=58&guid=00000178a48eeafb8503f8368b282851&src=GD_JOB_AD&t=SR&vt=w&cs=1_1132dfd6&cb=1617668533426&jobListingId=4036757769
4.0,Repertoire Immune Medicines,"Scientist I, Computational Analytics","Cambridge, MA",,,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1926&ao=4128&s=58&guid=00000178a48eeafb8503f8368b282851&src=GD_JOB_AD&t=SR&vt=w&cs=1_251e9e32&cb=1617668533426&jobListingId=4047106809
4.1,Dana-Farber Cancer Institute,Proteomics Scientist I - Center for Protein Degradation,"Hales Location, NH",,,22/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1927&ao=4120&s=58&guid=00000178a48eeafb8503f8368b282851&src=GD_JOB_AD&t=SR&vt=w&cs=1_c8d0f09c&cb=1617668533427&jobListingId=4010210197
4.0,"Flagship Pioneering, Inc.","Scientist I/II, Target Validation","Cambridge, MA",$75K - $154K (Glassdoor est.),,18/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1928&ao=8095&s=58&guid=00000178a48eeafb8503f8368b282851&src=GD_JOB_AD&t=SR&vt=w&cs=1_01e8ed13&cb=1617668533427&jobListingId=4036557250
3.9,Ultragenyx Pharmaceutical,"Scientist I, Cell-Based Assays, Analytical Development","Woburn, MA",$72K - $138K (Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1929&ao=1136006&s=58&guid=00000178a48eeafb8503f8368b282851&src=GD_JOB_AD&t=SR&vt=w&cs=1_db9e6282&cb=1617668533427&jobListingId=4023295504
3.2,Chipton-Ross,Upstream Process Development Scientist I,"Saint Louis, MO",$39K - $75K (Glassdoor est.),,19/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=1930&ao=1136006&s=58&guid=00000178a48eeafb8503f8368b282851&src=GD_JOB_AD&t=SR&vt=w&cs=1_71ecd7bc&cb=1617668533427&jobListingId=4007418085
4.1,Dana-Farber Cancer Institute,Proteomics Scientist I - Center for Protein Degradation,"Hales Location, NH",,,22/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2001&ao=4120&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_9aa763e8&cb=1617668583551&jobListingId=4010210197
3.2,Chipton-Ross,Upstream Process Development Scientist I,"Saint Louis, MO",$39K - $75K (Glassdoor est.),,19/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2002&ao=1136006&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_ae3734ab&cb=1617668583553&jobListingId=4007418085
3.9,Ultragenyx Pharmaceutical,"Scientist I, Molecular Genomics, Analytical Development","Woburn, MA",$72K - $138K (Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2003&ao=1136006&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_1dd30ad8&cb=1617668583554&jobListingId=4023295500
3.9,Ultragenyx Pharmaceutical,"Scientist I, Cell-Based Assays, Analytical Development","Woburn, MA",$72K - $138K (Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2004&ao=1136006&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_bbc6dcd5&cb=1617668583554&jobListingId=4023295504
3.8,ASAP Solutions,SCIENTIFIC - CEL - DATA MANAGER - MA - 36776-1,,,,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2005&ao=1136006&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_002419b2&cb=1617668583555&jobListingId=4046723996
3.4,State of Vermont,Public Health Laboratory Scientist I: Chemistry,"Colchester, VT",$18 - $30 Per Hour(Glassdoor est.),,01/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2006&ao=1136006&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_969188d6&cb=1617668583556&jobListingId=4050215975
4.0,Allen Institute,Scientist I Functional Roles of Transcriptomically Defined Cell Types,"Seattle, WA",$56K - $116K (Glassdoor est.),,29/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2007&ao=4348&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fa182272&cb=1617668583556&jobListingId=3812689556
4.5,Memphis Meats,"Scientist I, Upstream Development","Berkeley, CA",,,13/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2008&ao=8095&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_251995ef&cb=1617668583556&jobListingId=3799020708
3.2,bluebird bio,"Scientist I, Method Development & Qualification","Cambridge, MA",$66K - $128K (Glassdoor est.),,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2009&ao=8095&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8d5632e7&cb=1617668583557&jobListingId=4046360096
3.2,bluebird bio,"Scientist I, Oncology Analytical Operations","Cambridge, MA",$76K - $106K (Glassdoor est.),,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2010&ao=8095&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_cc63388f&cb=1617668583557&jobListingId=4021205675
4.0,AbbVie,"Scientist I/II, Protein Analytical Characterization","Worcester, MA",$64K - $132K (Glassdoor est.),,08/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2011&ao=135220&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_acd39ff3&cb=1617668583557&jobListingId=4025128428
4.0,Jai Research Foundation,Scientist I / Entry Level Chemist,United States,,,26/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2012&ao=1136006&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_9f7648bc&cb=1617668583557&jobListingId=3810313998
3.7,Naval Nuclear Laboratory,"Control Systems Engineer/Scientist, Entry Level","West Mifflin, PA",$56K - $89K (Glassdoor est.),,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2013&ao=1091461&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_96193fb7&cb=1617668583557&jobListingId=4048085737
,Hexagon Bio,"Scientist I/II, Medicinal Chemistry","Menlo Park, CA",,,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2014&ao=8095&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_1b5558c1&cb=1617668583559&jobListingId=4019972748
3.8,Thermo Fisher Scientific,Engineer/Scientist I - QC Microbiologist,"Miami, FL",$26K - $43K (Glassdoor est.),New,03/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2015&ao=133879&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_7a09e7f3&cb=1617668583557&jobListingId=3792106821
3.9,Covance,IHC/FISH Scientist I,"Los Angeles, CA",$52K - $113K (Glassdoor est.),,10/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2016&ao=1020558&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_501e5fae&cb=1617668583557&jobListingId=3822017179
3.1,"Baylor Miraca Genetics Laboratories, LLC","Research & Development Scientist I, II, or III","Houston, TX",$44K - $80K (Glassdoor est.),Hiring Surge,20/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2017&ao=1136006&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8ad754d2&cb=1617668583558&jobListingId=3805139655
4.2,Stanford Health Care,SBC Clinical Laboratory Scientist I,"Palo Alto, CA",$109K - $123K (Glassdoor est.),Hiring Surge,01/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2018&ao=1136006&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_f81006fa&cb=1617668583558&jobListingId=3790015548
3.3,Eurofins Central Laboratory,Cell and Molecular Scientist I,"Lancaster, PA",$30K - $57K (Glassdoor est.),,26/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2019&ao=1091461&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_08cca02f&cb=1617668583558&jobListingId=4043477309
3.0,Emulate,Scientist I - Airway,"Boston, MA",,,23/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2020&ao=8095&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_a3a304f6&cb=1617668583558&jobListingId=3807831151
4.0,Allen Institute,Scientist I - Deciphering neuronal variability - Mindscope,"Seattle, WA",$56K - $116K (Glassdoor est.),,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2021&ao=4348&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_46a727d9&cb=1617668583558&jobListingId=3814136169
4.0,Raba Kistner Inc,Environmental Scientist I - Storm Water Compliance Inspector,"San Antonio, TX",$32K - $50K (Glassdoor est.),,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2022&ao=1136006&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6961a36b&cb=1617668583558&jobListingId=4050757572
4.4,Frederick National Laboratories,Computational Scientist I/II (Genomics) (REQ1666),"Frederick, MD",,,01/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2023&ao=1044074&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_ca51bf00&cb=1617668583558&jobListingId=3816917013
3.2,Desert Regional Medical Center,Lab Med Scientist I Full Time 8hr Evenings Clinical Lab,"Palm Springs, CA",$47K - $102K (Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2024&ao=1136006&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_6104f75e&cb=1617668583558&jobListingId=4050880736
3.7,"BioFire Diagnostics, LLC.",Software Engineer I or II - Data Engineer,"Salt Lake City, UT",$52K - $92K (Glassdoor est.),,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2025&ao=1136006&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_fdd1bd35&cb=1617668583559&jobListingId=4046100929
3.9,Takeda Pharmaceuticals,Scientist I - Immuno-Oncology,"Boston, MA",$98K - $171K (Glassdoor est.),,23/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2026&ao=1136006&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_7d1a69f3&cb=1617668583559&jobListingId=4012014202
3.7,Vertex Pharmaceuticals Inc (US),Integrated Pharmacology Research Scientist I,"Boston, MA",$87K - $151K (Glassdoor est.),Actively Hiring,29/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2027&ao=1044074&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_60bffc2f&cb=1617668583559&jobListingId=3812778379
3.9,Henry M Jackson Foundation For The Advan,Scientist I - Viral and Rickettsial Diseases,"Silver Spring, MD",$41K - $95K (Glassdoor est.),,09/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2028&ao=1091461&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a3d5effd&cb=1617668583559&jobListingId=4025863371
4.1,Husson University,Research Scientist (I or ll)/Postdoc,"Bangor, ME",$35K - $77K (Glassdoor est.),,09/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2029&ao=1136006&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_e5aa8e19&cb=1617668583559&jobListingId=4026357219
3.1,Pace Analytical Services LLC,Associate Scientist I - Microbiology (entry level),"Oakdale, MN",$37K - $82K (Glassdoor est.),,24/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2030&ao=926135&s=58&guid=00000178a48faf8181dfe8c2ce12ec3e&src=GD_JOB_AD&t=SR&vt=w&cs=1_12483465&cb=1617668583560&jobListingId=4041729416
3.1,Pace Analytical Services LLC,Associate Scientist I - Microbiology (entry level),"Oakdale, MN",$37K - $82K (Glassdoor est.),,24/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2101&ao=926135&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&cs=1_525f87d5&cb=1617668634171&jobListingId=4041729416
4.4,PDI Inc (NY),Scientist I - Formulations,"Woodcliff Lake, NJ",$43K - $95K (Glassdoor est.),,26/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2102&ao=4121&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&cs=1_14b5d7ee&cb=1617668634172&jobListingId=4044047047
3.0,Advanced Sterilization Products,"Scientist I, R&D Biology/Microbiology","Irvine, CA",$41K - $90K (Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2103&ao=1136006&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&cs=1_61e28c7e&cb=1617668634172&jobListingId=4022598993
3.1,Advantage Resourcing,"Scientist I - Carlsbad, CA","Carlsbad, CA",,Hiring Surge,09/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2104&ao=1044072&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_332af603&cb=1617668634173&jobListingId=4027242612
3.0,Advanced Sterilization Products,"Scientist I, Biology/Microbiology Quality Labs","Irvine, CA",,New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2105&ao=1136006&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&cs=1_ccef196a&cb=1617668634173&jobListingId=4022903004
4.0,Raba Kistner Inc,,"San Antonio, TX",$32K - $50K (Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2106&ao=1136006&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_4fa31007&cb=1617668634174&jobListingId=4050757572
3.8,Thermo Fisher Scientific,"Engineer/QC Scientist I, Metrologist I","Greenville, NC",$26K - $60K (Glassdoor est.),New,02/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2107&ao=133879&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&cs=1_7958b85b&cb=1617668634174&jobListingId=4050885034
3.9,NanoString,"Scientist I, Spatial imaging Assay Development","Seattle, WA",$56K - $115K (Glassdoor est.),,26/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2108&ao=8095&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_93b25937&cb=1617668634175&jobListingId=4014620526
4.0,PPD,ENTRY LEVEL SCIENTIST - GENE CELL THERAPY,"Middleton, WI",$31K - $58K (Glassdoor est.),,18/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2109&ao=1136006&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&cs=1_ece09289&cb=1617668634175&jobListingId=4035737649
3.9,Takeda Pharmaceuticals,"Scientist I, Medicinal Chemistry","Boston, MA",$45K - $75K (Glassdoor est.),,23/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2110&ao=1136006&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&cs=1_8267d9e6&cb=1617668634176&jobListingId=4012014602
4.1,ARUP Laboratories,Medical Laboratory Scientist I,"Salt Lake City, UT",$19 - $26 Per Hour(Glassdoor est.),,27/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2111&ao=1136006&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&cs=1_befe9e68&cb=1617668634177&jobListingId=4044320844
4.2,Valley Children's Healthcare,Clinical Lab Scientist I - FT/Days,"Madera, CA",$17 - $28 Per Hour(Glassdoor est.),,01/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2112&ao=768229&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&cs=1_149a3a8a&cb=1617668634177&jobListingId=4021617021
3.6,NYC Health + Hospitals,"Mental Health Data Analyst (City Research Scientist L I), Correctional Health Services. *Mon-Fri 9-5*","New York, NY",$55K - $94K (Glassdoor est.),Hot,17/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2113&ao=1136006&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&cs=1_de1db317&cb=1617668634178&jobListingId=3667505555
3.9,Seattle Childrens Hospital,Research Scientist I - GMP (Quality Control Associate),"Seattle, WA",$25K - $59K (Glassdoor est.),,28/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2114&ao=436600&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&cs=1_0f000289&cb=1617668634178&jobListingId=4044815122
2.7,GeneDx,"Scientist I, Technology Transfer & Validation","Gaithersburg, MD",$34K - $79K (Glassdoor est.),,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2115&ao=1091461&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&cs=1_a71fbcea&cb=1617668634179&jobListingId=3798604829
4.0,Allen Institute,Scientist I – Modeling Structure-Function Relation in a Reconstructed Cortical Tissue,"Seattle, WA",$54K - $109K (Glassdoor est.),,18/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2116&ao=1136006&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d3c18b6d&cb=1617668634179&jobListingId=4036040460
,Recipharm Laboratories,Inhalation & Formulation Scientist I/II,"Morrisville, NC",,,19/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2117&ao=1091461&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a0c4a67b&cb=1617668634179&jobListingId=4037966837
3.8,ASAP Solutions,Scientific - QSP Research Scientist - BMS - NJ - 33074-1,"Lawrenceville, NJ",$65K - $132K (Glassdoor est.),,17/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2118&ao=1136006&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&cs=1_c3b36871&cb=1617668634179&jobListingId=3694735965
3.0,Admera Health,"Scientist I South Plainfield, NJ","South Plainfield, NJ",,,19/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2119&ao=1136006&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&cs=1_df43734e&cb=1617668634179&jobListingId=3727010665
4.2,Stanford University,Scientific Data Curator 1 (2 Year Fixed Term/2 Openings),"Stanford, CA",,,31/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2120&ao=1136006&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&cs=1_c9f4ff38&cb=1617668634179&jobListingId=4047410419
4.7,"Pestka Biomedical Laboratories, Inc.",Assay Services Scientist I/II/III,"Piscataway, NJ",$57K - $76K (Glassdoor est.),,17/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2121&ao=1136006&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&cs=1_2bb1a3c3&cb=1617668634179&jobListingId=3667280069
3.9,NanoString,"Scientist I,Protein Assay Development for Spatial Imaging and Profiling platforms","Seattle, WA",$53K - $109K (Glassdoor est.),,17/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2122&ao=8095&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b66617ff&cb=1617668634180&jobListingId=4034746493
4.2,AstraZeneca,Scientist I/II - Spray Drying - BPD,"Gaithersburg, MD",$59K - $120K (Glassdoor est.),,27/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2123&ao=37049&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&cs=1_8ce389b3&cb=1617668634180&jobListingId=4044464686
,Hiretual,Business Analyst - Product & Data (1-3 yr exp),"Mountain View, CA",,,30/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2124&ao=1136006&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6c0508a1&cb=1617668634180&jobListingId=4047234969
3.8,ASAP Solutions,Engineering - Research Scientist - BMS - NJ - 36916-1,"New Brunswick, NJ",$61K - $133K (Glassdoor est.),,03/04/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2125&ao=1136006&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&cs=1_ef0dfe2d&cb=1617668634180&jobListingId=4051595856
3.6,GZA,Entry-Level Environmental Engineer/Scientist,"Glastonbury, CT",,,12/03/2021,https://www.glassdoor.com/partner/jobListing.htm?pos=2126&ao=1136006&s=58&guid=00000178a490756ba0292c633d62ca4d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_95f3d860&cb=1617668634180&jobListingId=4000311184
